5537,Chinese Traditional Festivals,History/Social and Cultural History/Festivals/Celebrations           ,,
5538,The Social Ecology of Marriage and Other Intimate Unions,History/Social and Cultural History/Festivals/Celebrations           ,,
5539,Marriage Rituals as Reinforcers of Role Transitions: An Analysis of Weddings in The Netherlands,History/Social and Cultural History/Festivals/Celebrations           ,,
5540,Local Culture in the National Arena: The Politics of Cultural Festivals in Ghana,History/Social and Cultural History/Festivals/Celebrations           ,,
5541,Holidays and Celebrations as a Spiritual Occupation,History/Social and Cultural History/Festivals/Celebrations           ,,
5542,Adolescent Identity Formation and Rites of Passage: The Navajo Kinaaldá Ceremony for Girls,History/Social and Cultural History/Festivals/Celebrations           ,,
5543,Cohabiting|| Dating|| and Perceived Costs of Marriage: A Model of Marriage Entry,History/Social and Cultural History/Festivals/Celebrations           ,,
5544,Patronage and 'Community': The Role of a Tamil 'Village' Festival in the Integration of a Town,History/Social and Cultural History/Festivals/Celebrations           ,,
5545,Festivals of Tibet,History/Social and Cultural History/Festivals/Celebrations           ,,
5546,Male Adolescent Rites of Passage,History/Social and Cultural History/Festivals/Celebrations           ,,
5547,A New Phase in the Competition for the Olympic Gold: The London and New York Bids for the 2012 Games,History/Social and Cultural History/Culture as Commodity           ,,
5548,Why 'the World' Loves Watching Football (and 'the Americans' Don't).,History/Social and Cultural History/Culture as Commodity           ,,
5549,Música é Para o Povo Cantar: Culture|| Politics|| and Brazilian Song Festivals|| 1965-1972,History/Social and Cultural History/Festivals/Celebrations           ,,
5550,Growth and Income Distribution in a Credit-Money Economy: Introducing the Banking Sector into the Linear Production Model,"Economics/Growth, Allocation and Distribution/Theories and Methods/Growth Theory           ",,
5551,Revitalization of Local Community and Ethnicity: Nagasaki's Lantern Festival Among the Immigrant Chinese,History/Social and Cultural History/Festivals/Celebrations           ,,
5552,'Virtual' Intimacies? Families Communicating across Transnational Contexts,History/Social and Cultural History/Communication/Media/Modern Media           ,,
5553,Hidden Histories: Gender|| Family and Community in the Ombilin Coal Mines (1892-1965),"History/Economic History/Agriculture, Natural Resources, and Extractive Industries/Mining           ",,
5554,Social History in French West Africa: Forced Labor|| Labor Market|| Women and Politics,History/Economic History/Labor and Employment History/Gender           ,,
5555,Women's Work: Gender and Labour Relations in Malaysia,History/Economic History/Labor and Employment History/Gender           ,,
5556,The Big Picture: Theatrical Moviegoing|| Digital Television|| and Beyond the Substitution Effect,History/Social and Cultural History/Communication/Media/Film           ,,
5557,Africans Filming Africa: Questioning Theories of an Authentic African Cinema,History/Social and Cultural History/Communication/Media/Film           ,,
5558,Irrigation Water Management Policies: Allocation and Pricing Principles and Implementation Experience,Economics/Development/Ecology and Habitat           ,,
5559,Surplus and Accumulation,"Economics/Growth, Allocation and Distribution/Theories and Methods/Growth Theory           ",,
5560,Booming the Film Business: The Historical Specificity of Early French Cinema,History/Social and Cultural History/Communication/Media/Film           ,,
5561,The Decline and Fall of the European Film Industry: Sunk Costs|| Market Size|| and Market Structure|| 1890-1927,History/Social and Cultural History/Communication/Media/Film           ,,
5562,Anglophone African Production,History/Social and Cultural History/Communication/Media/Film           ,,
5563,Lifestyle Propaganda: Modernity and Modernisation in Early Thirties Films,History/Social and Cultural History/Communication/Media/Film           ,,
5564,Market Competition and Cultural Tensions Between Hollywood and the Korean Film Industry,History/Social and Cultural History/Communication/Media/Film           ,,
5565,Chapter 1: Introduction,History/Social and Cultural History/Communication/Media/Film           ,,
5566,Introduction,History/Social and Cultural History/Communication/Media/Film           ,,
5567,Early Cinema and Modernity in Latin America,History/Social and Cultural History/Communication/Media/Film           ,,
5568,Inventing Bombay Cinema,History/Social and Cultural History/Communication/Media/Film           ,,
5569,The Absolutist Gaze: Political Structure and Cultural Form,History/Social and Cultural History/Communication/Media/Film           ,,
5570,The Distribution of Political Power|| the Costs of Rent-Seeking|| and Economic Growth,"Economics/Growth, Allocation and Distribution/Theories and Methods/Growth Theory           ",,
5571,Going to the Movies: Leisure|| Class and Danger in the Early Twentieth Century,History/Social and Cultural History/Communication/Media/Film           ,,
5572,The Politics of Cold War Culture,History/Social and Cultural History/Communication/Media/Film           ,,
5573,Of 'Metaphorical' Politics: Bombay Films and Indian Society,History/Social and Cultural History/Communication/Media/Film           ,,
5574,Innovation|| Foreign Direct Investment and Growth,"Economics/Growth, Allocation and Distribution/Theories and Methods/Growth Theory           ",,
5575,Introduction: Soviet Cinema: A Heritage and Its History,History/Social and Cultural History/Communication/Media/Film           ,,
5576,Historiography and Sinification: Music in Chinese Cinema of the 1930s,History/Social and Cultural History/Communication/Media/Film           ,,
5577,The Difficulty of Being Radical: The Discipline of Film Studies and the Postcolonial World Order,History/Social and Cultural History/Communication/Media/Film           ,,
5578,Anthropology|| Museums|| and Contemporary Cultural Processes: An Introduction,"History/Social and Cultural History/Museums/Anthropology, Archaeology, Ethnology Museums           ",,
5579,Prehistory|| Identity|| and Archaeological Representation in Nordic Museums,"History/Social and Cultural History/Museums/Anthropology, Archaeology, Ethnology Museums           ",,
5580,Sustainability as Intergenerational Fairness: Efficiency|| Uncertainty|| and Numerical Methods,"Economics/Growth, Allocation and Distribution/Theories and Methods/Growth Theory           ",,
5581,What Is a Museum for? The Magüta Museum for the Ticuna People|| Amazonas|| Brazil,"History/Social and Cultural History/Museums/Anthropology, Archaeology, Ethnology Museums           ",,
5582,The Expanding Wave: Parallel Endeavours in Other Western Cities,History/Social and Cultural History/Museums/Art Museums           ,,
5583,Introduction: Museums in Middle Eastern Society,History/Social and Cultural History/Museums/Art Museums           ,,
5584,Nicholas I and the New Hermitage,History/Social and Cultural History/Museums/Art Museums           ,,
5585,The Bourgeoisie|| Cultural Appropriation|| and the Art Museum in Nineteenth-Century France,History/Social and Cultural History/Museums/Art Museums           ,,
5586,Anna Billings Gallup Popularizes the First Children's Museum,History/Social and Cultural History/Museums/Children's Museums           ,,
5587,Role-Playing in Children's Museums,History/Social and Cultural History/Museums/Children's Museums           ,,
5588,A History of Children's Museums in the United States,History/Social and Cultural History/Museums/Children's Museums           ,,
5589,Radical Conservations: The Problem with the London Museum,History/Social and Cultural History/Museums/History Museums           ,,
5590,Regional Economic Diversity and Diversification,"Economics/Growth, Allocation and Distribution/Theories and Methods/Input/ Output Analysis           ",,
5591,Discourses of Regeneration in Early Twentieth-century Britain: from Bedlam to the Imperial War Museum,History/Social and Cultural History/Museums/History Museums           ,,
5592,Museums|| Memorial Sites and Exhibitionary Culture in the People's Republic of China,History/Social and Cultural History/Museums/History Museums           ,,
5593,Front Doors to Freedom|| Portal to the Past: History at the Ellis Island Immigration Museum|| New York,History/Social and Cultural History/Museums/History Museums           ,,
5594,The South-east Asian 'Living Museum' and its Antecedents,History/Social and Cultural History/Museums/History Museums           ,,
5595,The Red Line: Creating a Museum of the Chinese Revolution,History/Social and Cultural History/Museums/History Museums           ,,
5596,A Sense of Identity and a Sense of Place: Oral History and Preserving the Past in the Mining Community of Broken Hill,History/Social and Cultural History/Museums/History Museums           ,,
5597,Justinian's Church of St Sophia|| Istanbul: Recent Studies of Its Construction and First Partial Reconstruction,History/Social and Cultural History/Museums/History Museums           ,,
5598,Moving Beyond Accusation and Self Pity,History/Social and Cultural History/Museums/History Museums           ,,
5599,Behind the Scenes at the Museum: Nationalism|| History and Memory in the Beijing War of Resistance Museum|| 1987-1997,History/Social and Cultural History/Museums/History Museums           ,,
5600,Museums and the Re-shaping of Memory,History/Social and Cultural History/Museums/Museums Study and Theory           ,,
5601,South African Museums and the Creation of a New National Identity,History/Social and Cultural History/Museums/Museums Study and Theory           ,,
5602,Pasinetti and Dual Equilibria in a Post-Keynesian Model of Growth and Institutional Distribution,"Economics/Growth, Allocation and Distribution/Theories and Methods/Keynesian and Marxian Models           ",,
5603,End of the Pioneer Years 1835-40,History/Social and Cultural History/Museums/National Museums           ,,
5604,Race and Empire at Our Place: New Zealand's New National Museum,History/Social and Cultural History/Museums/National Museums           ,,
5605,Contested Remembrance: The Hiroshima Exhibit Controversy,History/Social and Cultural History/Museums/National Museums           ,,
5606,Evolution on Display: Promoting Irish Natural History and Darwinism at the Dublin Science and Art Museum,History/Social and Cultural History/Museums/Science and Technology Museums           ,,
5607,The City of Science,History/Social and Cultural History/Museums/Science and Technology Museums           ,,
5608,Behind the Scenes at the Science Museum: Knowing|| Making and Using,History/Social and Cultural History/Museums/Science and Technology Museums           ,,
5609,Science Education in U.S. Natural History Museums: A Historical Perspective,History/Social and Cultural History/Museums/Science and Technology Museums           ,,
5610,The Field|| the Museum and the Lecture Hall: the Spaces of Natural History in Victorian Cornwall,History/Social and Cultural History/Museums/Science and Technology Museums           ,,
